Log file open, 11/26/22 13:24:43
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Guide_Map_BuiltData.N_M5_Vol2_Guide_Map_BuiltData:SkyOcclusion0_1 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Guide_Map_BuiltData.N_M5_Vol2_Guide_Map_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:HQ_Lightmap0_1 (TFO_AutoDXT, 256X256 X1X1) (Required Memory Estimate: 1.66666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:HQ_Lightmap0_2 (TFO_AutoDXT, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:LQ_Lightmap_0_2 (TFO_DXT1, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:LQ_Lightmap_0_1 (TFO_DXT1, 256X256 X1X1) (Required Memory Estimate: 1.66666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:NewReflectionComponentTexture44615CA0438D80949FD252B42433F2AD (BGRA8, 128X128 X1X1) (Required Memory Estimate: 2.499962 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:ShadowMapTexture2D_0 (G8, 512X64 X1X1) (Required Memory Estimate: 0.208354 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:NewReflectionComponentTextureABB784424E7B40A91C232488E51D6A25 (BGRA8, 128X128 X1X1) (Required Memory Estimate: 2.499962 MB), EncodeSpeed: Final
LogPackageLocalizationCache: Processed 30 localized package path(s) for 1 prioritized culture(s) in 0.005058 seconds
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:SkyOcclusion0_1 (TFO_AutoDXT, 256X128 X1X1) (Required Memory Estimate: 0.83334 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:ShadowMapTexture2D_1 (G8, 64X64 X1X1) (Required Memory Estimate: 0.02604 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/N_M5_Vol2_Blueprints_Map_BuiltData.N_M5_Vol2_Blueprints_Map_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:HQ_Lightmap0_1 (TFO_AutoDXT, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:HQ_Lightmap0_2 (TFO_AutoDXT, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:HQ_Lightmap0_3 (TFO_AutoDXT, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:LQ_Lightmap_0_1 (TFO_DXT1, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:LQ_Lightmap_0_2 (TFO_DXT1, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:ShadowMapTexture2D_2 (G8, 64X64 X1X1) (Required Memory Estimate: 0.02604 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:ShadowMapTexture2D_1 (G8, 64X64 X1X1) (Required Memory Estimate: 0.02604 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:LQ_Lightmap_0_3 (TFO_DXT1, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:SkyOcclusion0_1 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:ShadowMapTexture2D_0 (G8, 128X64 X1X1) (Required Memory Estimate: 0.052085 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:SkyOcclusion0_3 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Ref_Map_BuiltData.M5_Vol2_Ref_Map_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:HQ_Lightmap0_2 (TFO_AutoDXT, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:HQ_Lightmap0_1 (TFO_AutoDXT, 256X256 X1X1) (Required Memory Estimate: 1.66666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:ShadowMapTexture2D_2 (G8, 512X64 X1X1) (Required Memory Estimate: 0.208354 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:LQ_Lightmap_0_2 (TFO_DXT1, 128X128 X1X1) (Required Memory Estimate: 0.41666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:LQ_Lightmap_0_1 (TFO_DXT1, 256X256 X1X1) (Required Memory Estimate: 1.66666 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:ShadowMapTexture2D_3 (G8, 64X64 X1X1) (Required Memory Estimate: 0.02604 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:SkyOcclusion0_1 (TFO_AutoDXT, 256X128 X1X1) (Required Memory Estimate: 0.83334 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Maps/M5_Vol2_Blueprints_Map_BuiltData.M5_Vol2_Blueprints_Map_BuiltData:SkyOcclusion0_2 (TFO_AutoDXT, 128X64 X1X1) (Required Memory Estimate: 0.20834 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Demo/Textures/Grid_Tex.Grid_Tex (TFO_AutoDXT, 256X256 X1X1) (Required Memory Estimate: 1.250 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Demo/Textures/man_silhouette.man_silhouette (TFO_AutoDXT, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/M5VFXVOL2/Demo/Textures/desert.desert (TFO_AutoDXT, 512X512 X1X1) (Required Memory Estimate: 5.000 MB), EncodeSpeed: Final
LogTexture: Default maximum texture size for cubemaps generated from long-lat sources has been changed from 512 to unlimited. In order to preserve old behaiour for '/Game/InfinityBladeEffects/Maps/LevelContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight', its maximum texture size has been explicitly set to 512.
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Maps/LevelContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight (RGBA16F, 1024X512 X1X1) (Required Memory Estimate: 10.000 MB), EncodeSpeed: Final
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Targeting_01.SM_Targeting_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Pointer_Sword.SM_Pointer_Sword should be resaved to improve async compilation performance.
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Textures/T_Plains_Ruins_FloorStones_D.T_Plains_Ruins_FloorStones_D (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Plains/Env_Plains_Ruins/Textures/T_Plains_Ruins_FloorStones_N.T_Plains_Ruins_FloorStones_N (TFO_BC5, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Maps/LevelContent/Architecture/T_MeterGrid_01_M.T_MeterGrid_01_M (BGRA8, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Targeting_01) ...
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Misc/Env_ALL_Artifacts/Textures/T_Env_Health_Terminus_D.T_Env_Health_Terminus_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Display: Building static mesh SM_Targeting_01...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Targeting_01.SM_Targeting_01
LogStaticMesh: Display: Building static mesh SM_Pointer_Sword...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Pointer_Sword.SM_Pointer_Sword
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Pointer_Sword) ...
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Menu_Compass_Sphere001.SM_Menu_Compass_Sphere001 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_FlatRing_01.SM_FlatRing_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Compass_Indicator.SM_Compass_Indicator should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Test/FX_Test_Space_01.FX_Test_Space_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Test/FX_Test_Player_Hips_01.FX_Test_Player_Hips_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Terminus/SM_TerminusGlowCard.SM_TerminusGlowCard should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/SM_SmokeColumn_Card_02.SM_SmokeColumn_Card_02 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/m_FogSheet_02.m_FogSheet_02 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/m_FogSheet_01.m_FogSheet_01 should be resaved to improve async compilation performance.
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Menu_Compass_Sphere001) ...
LogStaticMesh: Display: Building static mesh SM_Menu_Compass_Sphere001...
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Ice/Env_Ice_Mountain/Textures/T_SnowBoulder_N.T_SnowBoulder_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Menu_Compass_Sphere001.SM_Menu_Compass_Sphere001
LogStaticMesh: Display: Building static mesh SM_FlatRing_01...
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_FlatRing_01.SM_FlatRing_01
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Compass_Indicator) ...
LogStaticMesh: Display: Building static mesh FX_Test_Space_01...
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Ice/Env_Ice_Mountain/Textures/T_SnowBoulder_D_Snow.T_SnowBoulder_D_Snow (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Ice/Env_Ice_Deco/Textures/T_IceCliff_N.T_IceCliff_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Built static mesh [0.03s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Test/FX_Test_Space_01.FX_Test_Space_01
LogStaticMesh: Display: Building static mesh SM_Compass_Indicator...
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Effects/FX_Meshes/UI/SM_Compass_Indicator.SM_Compass_Indicator
LogStaticMesh: Display: Building static mesh FX_Test_Player_Hips_01...
LogStaticMesh: Built static mesh [0.04s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Test/FX_Test_Player_Hips_01.FX_Test_Player_Hips_01
LogStaticMesh: Display: Building static mesh SM_SmokeColumn_Card_02...
LogStaticMesh: Display: Building static mesh m_FogSheet_02...
LogStaticMesh: Display: Building static mesh m_FogSheet_01...
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/m_FogSheet_02.m_FogSheet_02
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/SM_SmokeColumn_Card_02.SM_SmokeColumn_Card_02
LogStaticMesh: Built static mesh [0.00s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Smoke/m_FogSheet_01.m_FogSheet_01
LogStaticMesh: Display: Building static mesh SM_TerminusGlowCard...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Terminus/SM_TerminusGlowCard.SM_TerminusGlowCard
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Ice/Env_Ice_Deco/Textures/T_IceCliff_D.T_IceCliff_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Env_Fire_Magma/Textures/T_Lava_Flows.T_Lava_Flows (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Env_Fire_Terrain2/Textures/T_Fire_Lava_2.T_Fire_Lava_2 (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogMeshUtilities: Finished distance field build in 1.6s - 126x126x126 sparse distance field, 1.9Mb total, 0.1Mb always loaded, 53% occupied, 1266 triangles, FX_Test_Space_01
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Fire_Fortress/Textures/Plate_Floor_2_N.Plate_Floor_2_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Fire_Fortress/Textures/Plate_Floor_2_D.Plate_Floor_2_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Env_Fire_Magma/Textures/T_Dungeon_Pipe_Lava_E.T_Dungeon_Pipe_Lava_E (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Fire/Env_Fire_deco/Textures/T_Env_Fire_deco_Chain2D.T_Env_Fire_deco_Chain2D (TFO_AutoDXT, 256X256 X1X1) (Required Memory Estimate: 1.250 MB), EncodeSpeed: Final
LogMeshUtilities: Finished distance field build in 2.0s - 126x126x126 sparse distance field, 1.7Mb total, 0.1Mb always loaded, 47% occupied, 213 triangles, SM_TerminusGlowCard
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Env_Rocks/Textures/T_JaggedRock_D_02.T_JaggedRock_D_02 (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Ice_Fort_Wall_1_N.T_Ice_Fort_Wall_1_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogCook: Display: Cooked packages 38 Packages Remain 3164 Total 3202
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock_00.SM_WallOfRock_00 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock.SM_WallOfRock should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_Tail.SM_UntypedSkill_Chrg_Tail should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F_01.SM_UntypedSkill_Chrg_F_01 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F_00.SM_UntypedSkill_Chrg_F_00 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F.SM_UntypedSkill_Chrg_F should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_TapLob_Projectile_Bomb.SM_TapLob_Projectile_Bomb should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Shield_Fire.SM_Shield_Fire should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Rock_Circle_02.SM_Rock_Circle_02 should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Rock_Circle_01.SM_Rock_Circle_01 should be resaved to improve async compilation performance.
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Ice_Fort_Wall_1_D.T_Ice_Fort_Wall_1_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock_00) ...
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Env_Rocks/Textures/T_JaggedRock_01_N.T_JaggedRock_01_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Env_Rocks/Textures/T_JaggedRock_01_D.T_JaggedRock_01_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogStaticMesh: Display: Building static mesh SM_WallOfRock_00...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock_00.SM_WallOfRock_00
LogStaticMesh: Display: Building static mesh SM_WallOfRock...
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock) ...
LogStaticMesh: Display: Building static mesh SM_UntypedSkill_Chrg_Tail...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_WallOfRock.SM_WallOfRock
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_Tail.SM_UntypedSkill_Chrg_Tail
LogStaticMesh: Display: Building static mesh SM_UntypedSkill_Chrg_F_00...
LogStaticMesh: Built static mesh [0.01s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F_00.SM_UntypedSkill_Chrg_F_00
LogStaticMesh: Display: Building static mesh SM_TapLob_Projectile_Bomb...
LogStaticMesh: Display: Building static mesh SM_UntypedSkill_Chrg_F...
LogStaticMesh: Display: Building static mesh SM_UntypedSkill_Chrg_F_01...
LogStaticMesh: Display: Building static mesh SM_Shield_Fire...
LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F_01) ...
LogStaticMesh: Display: Building static mesh SM_Rock_Circle_02...
LogStaticMesh: Built static mesh [0.24s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F.SM_UntypedSkill_Chrg_F
LogStaticMesh: Built static mesh [0.25s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_TapLob_Projectile_Bomb.SM_TapLob_Projectile_Bomb
LogStaticMesh: Built static mesh [0.19s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_UntypedSkill_Chrg_F_01.SM_UntypedSkill_Chrg_F_01
LogStaticMesh: Built static mesh [0.15s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Shield_Fire.SM_Shield_Fire
LogStaticMesh: Built static mesh [0.07s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Rock_Circle_02.SM_Rock_Circle_02
LogStaticMesh: Display: Building static mesh SM_Rock_Circle_01...
LogStaticMesh: Built static mesh [0.03s] /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_Rock_Circle_01.SM_Rock_Circle_01
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Ice_Fort_Trim_1_N.T_Ice_Fort_Trim_1_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Ice_Fort_Trim_1_D.T_Ice_Fort_Trim_1_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Env_Breakables_Breakables_D.T_Env_Breakables_Breakables_D (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Env_Fire_deco_pots_Red_D.T_Env_Fire_deco_pots_Red_D (TFO_AutoDXT, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Env_Fire_deco_Pots_N.T_Env_Fire_deco_Pots_N (TFO_BC5, 2048X2048 X1X1) (Required Memory Estimate: 80.000 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/InfinityBladeEffects/Environments/Breakables/Textures/T_Env_Breakables_Box1_D.T_Env_Breakables_Box1_D (TFO_AutoDXT, 1024X1024 X1X1) (Required Memory Estimate: 20.000 MB), EncodeSpeed: Final
LogCook: Display: Cooked packages 65 Packages Remain 3137 Total 3202
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_RockTrail.SM_RockTrail should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_RockComet.SM_RockComet should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_FireSkill_AOE_Outer.SM_FireSkill_AOE_Outer should be resaved to improve async compilation performance.
LogStaticMesh: StaticMesh /Game/InfinityBladeEffects/Effects/FX_Meshes/Skills/rock/SM_FireSkill_AOE_Inner.SM_FireSkill_AOE_Inner should be resaved to improve async compilation performance.
